百视通8M,#genre#
欢笑剧场4K UHD,http://vpn.calichina.cn:5002/udp/225.1.1.152:5002
东方财经,http://vpn.calichina.cn:5002/udp/225.1.1.247:5002
生活时尚,http://vpn.calichina.cn:5002/udp/225.1.1.143:5002
乐游,http://vpn.calichina.cn:5002/udp/225.1.1.145:5002
都市剧场,http://vpn.calichina.cn:5002/udp/225.1.1.146:5002
法治天地,http://vpn.calichina.cn:5002/udp/225.1.1.237:5002
金色学堂,http://vpn.calichina.cn:5002/udp/225.1.1.236:5002
快乐垂钓,http://vpn.calichina.cn:5002/udp/225.1.2.18:5002
茶频道,http://vpn.calichina.cn:5002/udp/225.1.2.19:5002
梨园频道,http://vpn.calichina.cn:5002/udp/225.1.2.104:5002
文物宝库,http://vpn.calichina.cn:5002/udp/225.1.2.105:5002
武术世界,http://vpn.calichina.cn:5002/udp/225.1.2.129:5002
足球频道,http://vpn.calichina.cn:5002/udp/225.1.2.207:5002
金鹰卡通,http://vpn.calichina.cn:5002/udp/225.1.2.236:5002
KAKU少儿 SD,http://vpn.calichina.cn:5002/udp/225.1.1.58:5002
哈哈炫动 SD,http://vpn.calichina.cn:5002/udp/225.1.1.62:5002
新动漫 SD,http://vpn.calichina.cn:5002/udp/225.1.1.216:5002
先锋乒羽 SD,http://vpn.calichina.cn:5002/udp/225.1.1.219:5002
环球奇观 SD,http://vpn.calichina.cn:5002/udp/225.1.1.197:5002
靓妆 SD,http://vpn.calichina.cn:5002/udp/225.1.1.200:5002
汽摩 SD,http://vpn.calichina.cn:5002/udp/225.1.1.205:5002
书画频道 SD,http://vpn.calichina.cn:5002/udp/225.1.2.22:5002
家庭理财 SD,http://vpn.calichina.cn:5002/udp/225.1.2.23:5002
中华特产 SD,http://vpn.calichina.cn:5002/udp/225.1.2.197:5002
财富天下 SD,http://vpn.calichina.cn:5002/udp/225.1.2.198:5002
车迷频道 SD,http://vpn.calichina.cn:5002/udp/225.1.2.199:5002
环球旅游 SD,http://vpn.calichina.cn:5002/udp/225.1.2.200:5002
生态环境 SD,http://vpn.calichina.cn:5002/udp/225.1.2.201:5002
四海钓鱼 SD,http://vpn.calichina.cn:5002/udp/225.1.2.202:5002
优优宝贝 SD,http://vpn.calichina.cn:5002/udp/225.1.2.203:5002
证券服务 SD,http://vpn.calichina.cn:5002/udp/225.1.1.72:5002
中国天气 SD,http://vpn.calichina.cn:5002/udp/225.1.2.119:5002
山东教育卫视 SD,http://vpn.calichina.cn:5002/udp/225.1.2.118:5002
4K超清 UHD,http://vpn.calichina.cn:5002/udp/225.1.1.156:5002
超清乐享 UHD,http://vpn.calichina.cn:5002/udp/225.1.2.190:5002
爱上4K UHD,http://vpn.calichina.cn:5002/udp/225.1.1.157:5002
羽球精品赛事,http://vpn.calichina.cn:5002/udp/225.1.2.1:5002
潮流音乐,http://vpn.calichina.cn:5002/udp/225.1.2.55:5002
经典重温,http://vpn.calichina.cn:5002/udp/225.1.2.122:5002
经典老片场,http://vpn.calichina.cn:5002/udp/225.1.2.123:5002
快乐英语ABC,http://vpn.calichina.cn:5002/udp/225.1.2.182:5002
宝贝爱学,http://vpn.calichina.cn:5002/udp/225.1.1.132:5002
健康直通车,http://vpn.calichina.cn:5002/udp/225.1.2.183:5002
曲艺大观,http://vpn.calichina.cn:5002/udp/225.1.2.53:5002
食全食美,http://vpn.calichina.cn:5002/udp/225.1.1.108:5002
爱心购,http://vpn.calichina.cn:5002/udp/225.1.2.132:5002
IPTV3+ SD,http://vpn.calichina.cn:5002/udp/225.1.1.201:5002
IPTV5+,http://vpn.calichina.cn:5002/udp/225.1.1.106:5002
IPTV足球 SD,http://vpn.calichina.cn:5002/udp/225.1.1.105:5002
精彩影视,http://vpn.calichina.cn:5002/udp/225.1.1.141:5002
901 SD,http://vpn.calichina.cn:5002/udp/225.1.1.78:5002
902,http://vpn.calichina.cn:5002/udp/225.1.1.79:5002
电视墙(测试),http://vpn.calichina.cn:5002/udp/225.1.1.96:5002
天津三佳购物,http://vpn.calichina.cn:5002/udp/225.1.1.151:5002
东方购物,http://vpn.calichina.cn:5002/udp/225.1.1.181:5002
中视购物 SD,http://vpn.calichina.cn:5002/udp/225.1.2.85:5002
央广购物1 SD,http://vpn.calichina.cn:5002/udp/225.1.1.65:5002
央广购物2 SD,http://vpn.calichina.cn:5002/udp/225.1.1.238:5002
聚鲨环球精选 SD,http://vpn.calichina.cn:5002/udp/225.1.1.102:5002
好享购物 SD,http://vpn.calichina.cn:5002/udp/225.1.1.224:5002
优购物 SD,http://vpn.calichina.cn:5002/udp/225.1.1.225:5002
家有购物 SD,http://vpn.calichina.cn:5002/udp/225.1.1.226:5002
家家购物 SD,http://vpn.calichina.cn:5002/udp/225.1.1.227:5002
快乐购 SD,http://vpn.calichina.cn:5002/udp/225.1.2.24:5002
风尚购物 SD,http://vpn.calichina.cn:5002/udp/225.1.2.204:5002
时尚购物 SD,http://vpn.calichina.cn:5002/udp/225.1.1.242:5002
天津-1新闻,http://vpn.calichina.cn:5002/udp/225.1.1.130:5002
天津-2文艺,http://vpn.calichina.cn:5002/udp/225.1.1.131:5002
天津-3影视,http://vpn.calichina.cn:5002/udp/225.1.1.149:5002
天津-4都市,http://vpn.calichina.cn:5002/udp/225.1.1.128:5002
天津-5体育,http://vpn.calichina.cn:5002/udp/225.1.1.122:5002
天津-6教育,http://vpn.calichina.cn:5002/udp/225.1.1.129:5002
河东有线 SD,http://vpn.calichina.cn:5002/udp/225.1.2.2:5002
河西有线 SD,http://vpn.calichina.cn:5002/udp/225.1.2.4:5002
静海区 SD,http://vpn.calichina.cn:5002/udp/225.1.1.110:5002
宝坻区 SD,http://vpn.calichina.cn:5002/udp/225.1.1.83:5002
蓟州区,http://vpn.calichina.cn:5002/udp/225.1.1.82:5002
滨海-1 SD,http://vpn.calichina.cn:5002/udp/225.1.2.7:5002
滨海-2 SD,http://vpn.calichina.cn:5002/udp/225.1.2.8:5002
大港油田,http://vpn.calichina.cn:5002/udp/225.1.2.14:5002
天津文艺广播,http://vpn.calichina.cn:5002/udp/225.1.1.171:5002
天津经济广播,http://vpn.calichina.cn:5002/udp/225.1.1.172:5002
天津新闻广播,http://vpn.calichina.cn:5002/udp/225.1.1.173:5002
天津生活广播,http://vpn.calichina.cn:5002/udp/225.1.1.174:5002
天津交通广播,http://vpn.calichina.cn:5002/udp/225.1.1.175:5002
天津相声广播,http://vpn.calichina.cn:5002/udp/225.1.1.176:5002
天津小说广播,http://vpn.calichina.cn:5002/udp/225.1.1.177:5002
天津滨海广播,http://vpn.calichina.cn:5002/udp/225.1.1.178:5002
天津音乐广播,http://vpn.calichina.cn:5002/udp/225.1.1.179:5002
天津动听885,http://vpn.calichina.cn:5002/udp/225.1.1.180:5002
上海电信组播,#genre#
CCTV1综合,http://conanli.cn:20000/rtp/239.45.3.145:5140
CCTV2财经,http://conanli.cn:20000/rtp/239.45.1.109:5140
CCTV3综艺,http://conanli.cn:20000/rtp/239.45.1.68:5140
CCTV4中文国际,http://conanli.cn:20000/rtp/239.45.0.2:5140
CCTV5体育,http://conanli.cn:20000/rtp/239.45.1.69:5140
CCTV6电影,http://conanli.cn:20000/rtp/239.45.1.70:5140
CCTV7国防军事,http://conanli.cn:20000/rtp/239.45.3.56:5140
CCTV8电视剧,http://conanli.cn:20000/rtp/239.45.1.71:5140
CCTV9记录,http://conanli.cn:20000/rtp/239.45.3.4:5140
CCTV10科教,http://conanli.cn:20000/rtp/239.45.3.8:5140
CCTV11戏曲,http://conanli.cn:20000/rtp/239.45.1.196:5140
CCTV12社会与法,http://conanli.cn:20000/rtp/239.45.3.10:5140
CCTV13新闻,http://conanli.cn:20000/rtp/239.45.1.198:5140
CCTV14少儿,http://conanli.cn:20000/rtp/239.45.3.23:5140
CCTV15音乐,http://conanli.cn:20000/rtp/239.45.1.200:5140
CCTV-17农村农业,http://conanli.cn:20000/rtp/239.45.3.52:5140
CGTN,http://conanli.cn:20000/rtp/239.45.1.194:5140
浙江卫视,http://conanli.cn:20000/rtp/239.45.3.178:5140
江苏卫视,http://conanli.cn:20000/rtp/239.45.3.177:5140
湖南卫视,http://conanli.cn:20000/rtp/239.45.3.228:5140
湖南卫视,http://conanli.cn:20000/rtp/239.45.3.233:5140$备用
北京卫视,http://conanli.cn:20000/rtp/239.45.3.229:5140
东方卫视,http://conanli.cn:20000/rtp/239.45.3.146:5140
广东卫视,http://conanli.cn:20000/rtp/239.45.3.230:5140
深圳卫视,http://conanli.cn:20000/rtp/239.45.3.231:5140
黑龙江卫视,http://conanli.cn:20000/rtp/239.45.3.232:5140
山东卫视,http://conanli.cn:20000/rtp/239.45.3.238:5140
湖北卫视,http://conanli.cn:20000/rtp/239.45.3.239:5140
安徽卫视,http://conanli.cn:20000/rtp/239.45.1.120:5140
东南卫视,http://conanli.cn:20000/rtp/239.45.1.121:5140
江西卫视,http://conanli.cn:20000/rtp/239.45.1.122:5140
辽宁卫视,http://conanli.cn:20000/rtp/239.45.1.123:5140
天津卫视,http://conanli.cn:20000/rtp/239.45.1.124:5140
四川卫视,http://conanli.cn:20000/rtp/239.45.1.83:5140
重庆卫视,http://conanli.cn:20000/rtp/239.45.1.84:5140
贵州卫视,http://conanli.cn:20000/rtp/239.45.1.80:5140
海南卫视,http://conanli.cn:20000/rtp/239.45.1.81:5140
河北卫视,http://conanli.cn:20000/rtp/239.45.1.44:5140
金鹰纪实,http://conanli.cn:20000/rtp/239.45.1.45:5140
宁夏卫视,http://conanli.cn:20000/rtp/239.45.1.213:5140
宁夏卫视,http://conanli.cn:20000/rtp/239.45.3.176:5140$备用
广西卫视,http://conanli.cn:20000/rtp/239.45.0.5:5140
吉林卫视,http://conanli.cn:20000/rtp/239.45.0.6:5140
山西卫视,http://conanli.cn:20000/rtp/239.45.1.229:5140
山西卫视,http://conanli.cn:20000/rtp/239.45.3.171:5140$备用
青海卫视,http://conanli.cn:20000/rtp/239.45.1.230:5140
青海卫视,http://conanli.cn:20000/rtp/239.45.3.172:5140$备用
西藏卫视,http://conanli.cn:20000/rtp/239.45.1.231:5140
西藏卫视,http://conanli.cn:20000/rtp/239.45.3.173:5140$备用
陕西卫视,http://conanli.cn:20000/rtp/239.45.1.232:5140
陕西卫视,http://conanli.cn:20000/rtp/239.45.3.174:5140$备用
云南卫视,http://conanli.cn:20000/rtp/239.45.0.4:5140
甘肃卫视,http://conanli.cn:20000/rtp/239.45.1.234:5140
甘肃卫视,http://conanli.cn:20000/rtp/239.45.3.175:5140$备用
内蒙古卫视,http://conanli.cn:20000/rtp/239.45.1.238:5140
内蒙古卫视,http://conanli.cn:20000/rtp/239.45.3.221:5140$备用
河南卫视,http://conanli.cn:20000/rtp/239.45.0.3:5140
新疆卫视,http://conanli.cn:20000/rtp/239.45.1.116:5140
新疆卫视,http://conanli.cn:20000/rtp/239.45.3.142:5140$备用
兵团卫视,http://conanli.cn:20000/rtp/239.45.1.117:5140
兵团卫视,http://conanli.cn:20000/rtp/239.45.3.143:5140$备用
三沙卫视,http://conanli.cn:20000/rtp/239.45.1.82:5140
康巴卫视,http://conanli.cn:20000/rtp/239.45.1.251:5140
新闻综合,http://conanli.cn:20000/rtp/239.45.3.209:5140
都市频道,http://conanli.cn:20000/rtp/239.45.3.236:5140
纪实人文,http://conanli.cn:20000/rtp/239.45.3.212:5140
东方影视,http://conanli.cn:20000/rtp/239.45.3.237:5140
第一财经,http://conanli.cn:20000/rtp/239.45.3.211:5140
五星体育,http://conanli.cn:20000/rtp/239.45.3.210:5140
哈哈炫动,http://conanli.cn:20000/rtp/239.45.1.55:5140
上视外语,http://conanli.cn:20000/rtp/239.45.1.127:5140
都市剧场,http://conanli.cn:20000/rtp/239.45.3.136:5140
欢笑剧场,http://conanli.cn:20000/rtp/239.45.3.196:5140
欢笑剧场（备）,http://conanli.cn:20000/rtp/239.45.1.4:5140
全纪实,http://conanli.cn:20000/rtp/239.45.3.135:5140
动漫秀场,http://conanli.cn:20000/rtp/239.45.3.134:5140
生活时尚,http://conanli.cn:20000/rtp/239.45.3.132:5140
游戏风云,http://conanli.cn:20000/rtp/239.45.3.131:5140
MAX极速汽车,http://conanli.cn:20000/rtp/239.45.3.49:5140
教育台,http://conanli.cn:20000/rtp/239.45.3.122:5140
教育台,http://conanli.cn:20000/rtp/239.45.3.252:5140$备用
东方财经,http://conanli.cn:20000/rtp/239.45.1.119:5140
东方财经,http://conanli.cn:20000/rtp/239.45.3.192:5140$备用
七彩戏剧,http://conanli.cn:20000/rtp/239.45.3.61:5140
七彩戏剧,http://conanli.cn:20000/rtp/239.45.1.112:5140$备用
法治天地,http://conanli.cn:20000/rtp/239.45.1.46:5140
浦东频道,http://conanli.cn:20000/rtp/239.45.3.248:5140
崇明电视,http://conanli.cn:20000/rtp/239.45.1.54:5140
嘉定频道,http://conanli.cn:20000/rtp/239.45.3.185:5140
金色频道,http://conanli.cn:20000/rtp/239.45.1.118:5140
金色频道,http://conanli.cn:20000/rtp/239.45.3.51:5140
健康人生,http://conanli.cn:20000/rtp/239.45.3.214:5140
百事通超级体育,http://conanli.cn:20000/rtp/239.45.3.139:5140
百事通4K,http://conanli.cn:20000/rtp/239.45.1.42:5140
百事通4K,http://conanli.cn:20000/rtp/239.45.3.107:5140$备用
百事通4K（备）,http://conanli.cn:20000/rtp/239.45.3.107:5140
中国教育-1,http://conanli.cn:20000/rtp/239.45.1.125:5140
中国教育-2,http://conanli.cn:20000/rtp/239.45.1.52:5140
中国教育-4,http://conanli.cn:20000/rtp/239.45.1.50:5140
金鹰卡通,http://conanli.cn:20000/rtp/239.45.3.118:5140
金鹰卡通,http://conanli.cn:20000/rtp/239.45.3.119:5140$备用
嘉佳卡通,http://conanli.cn:20000/rtp/239.45.1.48:5140
卡酷少儿,http://conanli.cn:20000/rtp/239.45.0.8:5140
北京冬奥纪实,http://conanli.cn:20000/rtp/239.45.1.14:5140
中国天气,http://conanli.cn:20000/rtp/239.45.1.47:5140
陶瓷,http://conanli.cn:20000/rtp/239.45.3.50:5140
东方购物-1HD,http://conanli.cn:20000/rtp/239.45.3.74:5140
东方购物-2HD,http://conanli.cn:20000/rtp/239.45.3.75:5140
东方购物-3HD,http://conanli.cn:20000/rtp/239.45.3.207:5140
东方购物-4HD,http://conanli.cn:20000/rtp/239.45.3.208:5140
东方购物-5HD,http://conanli.cn:20000/rtp/239.45.3.253:5140
聚鲨环球精选,http://conanli.cn:20000/rtp/239.45.3.123:5140
央广购物,http://conanli.cn:20000/rtp/239.45.3.213:5140
家家购物,http://conanli.cn:20000/rtp/239.45.3.179:5140
快乐购物,http://conanli.cn:20000/rtp/239.45.1.53:5140
优购物,http://conanli.cn:20000/rtp/239.45.1.114:5140
好享购物,http://conanli.cn:20000/rtp/239.45.1.253:5140
中央购物,http://conanli.cn:20000/rtp/239.45.3.79:5140
家有购物,http://conanli.cn:20000/rtp/239.45.1.43:5140
福建电信组播,#genre#
爱上4K,http://e3.woc.iiiya.cn:8888/udp/239.61.5.164:1025
凤凰中文HD,http://e3.woc.iiiya.cn:8888/udp/239.61.2.184:9092
凤凰中文HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.48:1025
凤凰资讯HD,http://e3.woc.iiiya.cn:8888/udp/239.61.2.183:9086
凤凰资讯HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.47:1025
东森新闻,http://e3.woc.iiiya.cn:8888/udp/239.61.4.194:1025
中天亚洲,http://e3.woc.iiiya.cn:8888/udp/239.61.4.195:1025
三立新闻,http://e3.woc.iiiya.cn:8888/udp/239.61.4.196:1025
台视新闻,http://e3.woc.iiiya.cn:8888/udp/239.61.4.197:1025
TVBS新闻,http://e3.woc.iiiya.cn:8888/udp/239.61.4.198:1025
CCTV1HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.27:1025
CCTV2HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.61:1025
CCTV3HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.117:1025
CCTV4HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.56:1025
CCTV5HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.118:1025
CCTV5+HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.58:1025
CCTV6HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.119:1025
CCTV7HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.62:1025
CCTV8HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.116:1025
CCTV9HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.59:1025
CCTV10HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.63:1025
CCTV11HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.21:1025
CCTV12HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.64:1025
CCTV12HD,http://e3.woc.iiiya.cn:8888/udp/239.61.2.177:9050
CCTV13HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.23:1025
CCTV14HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.65:1025
CCTV15HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.25:1025
CCTV16HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.135:1025
CCTV17HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.158:1025
CETV1 HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.53:1025
CETV4 HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.196:1025
CGTN法语HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.131:1025
CGTN HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.19:1025
CGTN俄语HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.132:1025
CGTN记录HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.133:1025
湖南卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.31:1025
浙江卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.29:1025
江苏卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.30:1025
北京卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.32:1025
东方卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.28:1025
东南卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.114:1025
天津卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.67:1025
甘肃卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.111:1025
广东卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.33:1025
深圳卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.134:1025
辽宁卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.68:1025
山东卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.37:1025
安徽卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.157:1025
广西卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.50:1025
贵州卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.46:1025
海南卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.44:1025
海峡卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.45:1025
河北卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.59:1025
河南卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.61:1025
黑龙江卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.34:1025
湖北卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.36:1025
四川卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.160:1025
吉林卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.109:1025
江西卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.69:1025
青海卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.62:1025
三沙卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.191:1025
云南卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.63:1025
重庆卫视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.159:1025
内蒙古卫视[768*576],http://e3.woc.iiiya.cn:8888/udp/239.61.5.112:1025
山西卫视[768*576],http://e3.woc.iiiya.cn:8888/udp/239.61.5.110:1025
陕西卫视[768*576],http://e3.woc.iiiya.cn:8888/udp/239.61.4.40:1025
西藏卫视[768*576],http://e3.woc.iiiya.cn:8888/udp/239.61.5.115:1025
新疆卫视[768*576],http://e3.woc.iiiya.cn:8888/udp/239.61.5.113:1025
兵团卫视[785*576],http://e3.woc.iiiya.cn:8888/udp/239.61.5.114:1025
宁夏卫视[768*576],http://e3.woc.iiiya.cn:8888/udp/239.61.4.58:1025
厦门卫视[785*576],http://e3.woc.iiiya.cn:8888/udp/239.61.4.11:1025
IPTV导视HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.142:1025
IPTV5＋HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.105:1025
纪实人文HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.51:1025
CHC动作电影HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.169:1025
动漫秀场HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.32:1025
第一财经HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.161:1025
东方财经HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.78:1025
都市剧场HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.33:1025
欢笑剧场HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.30:1025
文物宝库HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.171:1025
武术世界HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.172:1025
生活时尚HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.25:1025
金色学堂HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.80:1025
金鹰纪实HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.171:1025
快乐垂钓HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.189:1025
茶频道HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.167:1025
超级体育HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.15:1025
乐游HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.31:1025
梨园HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.170:1025
BestvHD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.14:1025
Bestv电竞HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.19:1025
游戏风云HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.29:1025
风景HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.141:1025
直播间HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.11:1025
福建电视剧HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.5:1025
福建交通广播HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.155:1025
福建教育HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.60:1025
福建经济HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.7:1025
福建旅游HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.6:1025
福建少儿HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.9:1025
福建体育HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.44:1025
福建新闻HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.4:1025
福建公共HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.3:1025
福建综合HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.167:1025
福州新闻HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.97:1025
南平新闻HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.92:1025
宁德新闻HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.96:1025
厦门1HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.139:1025
厦门1HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.99:1025
厦门2HD,http://e3.woc.iiiya.cn:8888/udp/239.61.4.140:1025
党建频道HD,http://e3.woc.iiiya.cn:8888/udp/239.61.5.50:1025
福建新闻[1024*576],http://e3.woc.iiiya.cn:8888/udp/239.61.5.154:1025
莆田新闻[1024*576],http://e3.woc.iiiya.cn:8888/udp/239.61.5.94:1025
泉州新闻[1024*576],http://e3.woc.iiiya.cn:8888/udp/239.61.5.98:1025
三明新闻[1024*576],http://e3.woc.iiiya.cn:8888/udp/239.61.5.93:1025
漳州新闻[1024*576],http://e3.woc.iiiya.cn:8888/udp/239.61.5.91:1025
龙岩新闻[751*576],http://e3.woc.iiiya.cn:8888/udp/239.61.5.95:1025
平潭1套[720*576],http://e3.woc.iiiya.cn:8888/udp/239.61.5.117:1025
江苏GITV可回看,#genre#
CCTV1(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-1-MD/G_CCTV-1-MD.m3u8
CCTV2(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-2-MD/G_CCTV-2-MD.m3u8
CCTV3(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-3-MD/G_CCTV-3-MD.m3u8
CCTV4(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-4-MD/G_CCTV-4-MD.m3u8
CCTV5(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-5-MD/G_CCTV-5-MD.m3u8
CCTV5+(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-5PLUS-MD/G_CCTV-5PLUS-MD.m3u8
CCTV6(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-6-MD/G_CCTV-6-MD.m3u8
CCTV7(8M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-7-HQ/G_CCTV-7-HQ.m3u8
CCTV8(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-8-MD/G_CCTV-8-MD.m3u8
CCTV9(5M HEVC),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-9-HD-265-5M/G_CCTV-9-HD-265-5M.m3u8
CCTV10(8M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-10-HQ/G_CCTV-10-HQ.m3u8
CCTV11(8M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-11-HQ/G_CCTV-11-HQ.m3u8
CCTV12(8M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-12-CQ/G_CCTV-12-CQ.m3u8
CCTV13(8M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-13-HQ/G_CCTV-13-HQ.m3u8
CCTV14(3M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-14-HD/G_CCTV-14-HD.m3u8
CCTV15,http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-15/G_CCTV-15.m3u8
CCTV16(8M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-16-CQ/G_CCTV-16-CQ.m3u8
CCTV17(3M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_CCTV-17-HD/G_CCTV-17-HD.m3u8
湖南卫视(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_HUNAN-MD/G_HUNAN-MD.m3u8
浙江卫视(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_ZHEJIANG-MD/G_ZHEJIANG-MD.m3u8
江苏卫视(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_JIANGSU-MD/G_JIANGSU-MD.m3u8
东方卫视(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_DONGFANG-MD/G_DONGFANG-MD.m3u8
北京卫视(12M H264),http://test-peiyin-file.gitv.tv/gitv_live/G_BEIJING-MD/G_BEIJING-MD.m3u8
